system:index,B11,B2,B2_log,B3,B3_log,B4,B8,B8A,BGR,MNDWI,NDWI,Name,VH,VV,VV_VH_ratio,month,poly_area_m2,s1_datetime_utc,s1_day_diff,s2_datetime_utc,s2_day_diff,sizeClass,waterType,.geo
00000000000000000509,472.0,742.0,6.609349244515089,894.0,6.795705776292082,683.0,723.0,679.0,-0.09290953539553207,0.30893118571820555,0.10575139140027742,56W10102020,-22.39281246788491,-14.759417555575302,7.6333949123096065,10,6262.433729229917,2020-10-06 00:12:01,3.991655092592592,2020-10-09 05:01:42,0.7904774884259259,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000050a,691.0,810.0,6.697034248901052,979.0,6.886531643551961,714.0,824.0,895.0,-0.09446618217190263,0.17245508971709275,0.08596783134444379,56W10102020,-19.457767967904022,-13.9071508681445,5.550617099759522,10,6262.433729229917,2020-10-06 00:12:01,3.991655092592592,2020-10-09 05:01:42,0.7904774884259259,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000050b,490.0,821.0,6.710523110670455,988.0,6.895682698760013,753.0,771.0,789.0,-0.0923161967427771,0.33694181303319226,0.12336554853702925,56W10102020,-24.57165616393439,-18.559393340667373,6.012262823267015,10,6262.433729229917,2020-10-06 00:12:01,3.991655092592592,2020-10-09 05:01:42,0.7904774884259259,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f38,1716.0,843.0,6.736966959188095,1132.0,7.0317412596465205,850.0,2310.0,2579.0,-0.14632911384995995,-0.20505617970328086,-0.3422428819458911,56W10102020,-18.86156491641884,-9.04797672136199,9.813588195056848,10,6262.433729229917,2020-10-06 00:12:01,3.991655092592592,2020-10-09 05:01:42,0.7904774884259259,1,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f39,2248.0,1234.0,7.118016205275706,1544.0,7.34213173123239,1532.0,2322.0,2630.0,-0.1115910726740133,-0.18565400838985918,-0.20124159332611444,56W10102020,-16.472200177790757,-15.258216103973004,1.2139840738177536,10,6262.433729229917,2020-10-06 00:12:01,3.991655092592592,2020-10-09 05:01:42,0.7904774884259259,1,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f3a,2306.0,930.0,6.83518458722257,1212.0,7.100027167454343,1034.0,2636.0,2756.0,-0.13165266100296327,-0.3109721431748232,-0.3700623699662,56W10102020,-19.07634007071116,-13.169610840698644,5.906729230012518,10,6262.433729229917,2020-10-06 00:12:01,3.991655092592592,2020-10-09 05:01:42,0.7904774884259259,1,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f3b,2306.0,1028.0,6.935370446987873,1382.0,7.231287005051204,1248.0,2570.0,2756.0,-0.1468879667440299,-0.25054229928130634,-0.30060728737332815,56W10102020,-17.946690906480548,-11.549410199703994,6.397280706776554,10,6262.433729229917,2020-10-06 00:12:01,3.991655092592592,2020-10-09 05:01:42,0.7904774884259259,1,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f3c,2766.0,1094.0,6.997595983896003,1480.0,7.299797367433836,1358.0,3210.0,3588.0,-0.14996114990289,-0.30287329243926675,-0.3688699359554648,56W10102020,-19.72217102995276,-12.860138968785154,6.862032061167607,10,6262.433729229917,2020-10-06 00:12:01,3.991655092592592,2020-10-09 05:01:42,0.7904774884259259,1,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f3d,1558.0,1156.0,7.052721050097375,1342.0,7.201916318276783,1428.0,1958.0,1723.0,-0.07445956762431563,-0.07448275859500594,-0.186666666610101,56W10102020,-19.03013655979673,-11.575437818227137,7.454698741569594,10,6262.433729229917,2020-10-06 00:12:01,3.991655092592592,2020-10-09 05:01:42,0.7904774884259259,1,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f3e,2250.0,1036.0,6.943122423784679,1422.0,7.259819611066421,1320.0,2498.0,2602.0,-0.15703824240966713,-0.2254901960170234,-0.27448979584834443,56W10102020,-19.56744110350105,-12.138405862374515,7.429035241126535,10,6262.433729229917,2020-10-06 00:12:01,3.991655092592592,2020-10-09 05:01:42,0.7904774884259259,1,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f3f,2477.0,997.0,6.9047507709648475,1276.0,7.1514854646884345,1028.0,2996.0,3245.0,-0.12274527051353046,-0.3200106580548866,-0.40262172275219527,56W10102020,-16.032430303160183,-9.273443490671356,6.758986812488827,10,6262.433729229917,2020-10-06 00:12:01,3.991655092592592,2020-10-09 05:01:42,0.7904774884259259,1,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f40,2248.0,1158.0,7.054449658996498,1490.0,7.306531399610646,1504.0,2414.0,2630.0,-0.12537764345718366,-0.2027822364358528,-0.23668032780822737,56W10102020,-17.231832322156052,-17.31708132243902,-0.08524900028296756,10,6262.433729229917,2020-10-06 00:12:01,3.991655092592592,2020-10-09 05:01:42,0.7904774884259259,1,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
